"Protein.Id","Protein.Name","Gene","Entrez_ID","Ensembl_ID","Pathway_ID","Pathway_Name","Enrichment_Score"
"Q8CIN4","PAK2_MOUSE","Pak2",224105,"ENSMUSG00000022781","mmu04012","ErbB signaling pathway",0.0113289760348584
"Q8BMT4","LRC33_MOUSE","Nrros",224109,"ENSMUSG00000052384","mmu04350","TGF-beta signaling pathway",0.0146695715323166
"Q6P5G6","UBXN7_MOUSE","Ubxn7",224111,"ENSMUSG00000053774",NA,NA,NA
"Q8BUE7","MUC20_MOUSE","Muc20",224116,"ENSMUSG00000035638",NA,NA,NA
"P84309","ADCY5_MOUSE","Adcy5",224129,"ENSMUSG00000022840","mmu05032","Morphine addiction",0.0119099491648511
"P84309","ADCY5_MOUSE","Adcy5",224129,"ENSMUSG00000022840","mmu04916","Melanogenesis",0.0129266521423384
"P84309","ADCY5_MOUSE","Adcy5",224129,"ENSMUSG00000022840","mmu04726","Serotonergic synapse",0.0156862745098039
"P84309","ADCY5_MOUSE","Adcy5",224129,"ENSMUSG00000022840","mmu04015","Rap1 signaling pathway",0.0273057371096587
"P84309","ADCY5_MOUSE","Adcy5",224129,"ENSMUSG00000022840","mmu04022","cGMP-PKG signaling pathway",0.020479302832244
"P84309","ADCY5_MOUSE","Adcy5",224129,"ENSMUSG00000022840","mmu04934","Cushing syndrome",0.0206245461147422
"P84309","ADCY5_MOUSE","Adcy5",224129,"ENSMUSG00000022840","mmu04727","GABAergic synapse",0.0114742193173566
"P84309","ADCY5_MOUSE","Adcy5",224129,"ENSMUSG00000022840","mmu05207","Chemical carcinogenesis - receptor activation",0.0258533042846768
"P84309","ADCY5_MOUSE","Adcy5",224129,"ENSMUSG00000022840","mmu04540","Gap junction",0.011038489469862
"P84309","ADCY5_MOUSE","Adcy5",224129,"ENSMUSG00000022840","mmu04912","GnRH signaling pathway",0.0111837327523602
"P84309","ADCY5_MOUSE","Adcy5",224129,"ENSMUSG00000022840","mmu04371","Apelin signaling pathway",0.0175744371822803
"P84309","ADCY5_MOUSE","Adcy5",224129,"ENSMUSG00000022840","mmu04923","Regulation of lipolysis in adipocytes",0.00711692084241104
"P84309","ADCY5_MOUSE","Adcy5",224129,"ENSMUSG00000022840","mmu04728","Dopaminergic synapse",0.0171387073347858
"P84309","ADCY5_MOUSE","Adcy5",224129,"ENSMUSG00000022840","mmu04114","Oocyte meiosis",0.0158315177923021
"P84309","ADCY5_MOUSE","Adcy5",224129,"ENSMUSG00000022840","mmu04750","Inflammatory mediator regulation of TRP channels",0.0153957879448076
"P84309","ADCY5_MOUSE","Adcy5",224129,"ENSMUSG00000022840","mmu04926","Relaxin signaling pathway",0.0164124909222948
"P84309","ADCY5_MOUSE","Adcy5",224129,"ENSMUSG00000022840","mmu04725","Cholinergic synapse",0.0139433551198257
"P84309","ADCY5_MOUSE","Adcy5",224129,"ENSMUSG00000022840","mmu04921","Oxytocin signaling pathway",0.0196078431372549
"P84309","ADCY5_MOUSE","Adcy5",224129,"ENSMUSG00000022840","mmu04935","Growth hormone synthesis, secretion and action",0.0145243282498184
"P84309","ADCY5_MOUSE","Adcy5",224129,"ENSMUSG00000022840","mmu04914","Progesterone-mediated oocyte maturation",0.0116194625998548
"P84309","ADCY5_MOUSE","Adcy5",224129,"ENSMUSG00000022840","mmu04611","Platelet activation",0.0159767610748003
"P84309","ADCY5_MOUSE","Adcy5",224129,"ENSMUSG00000022840","mmu04915","Estrogen signaling pathway",0.0172839506172839
"P84309","ADCY5_MOUSE","Adcy5",224129,"ENSMUSG00000022840","mmu00230","Purine metabolism",0.0172839506172839
"P84309","ADCY5_MOUSE","Adcy5",224129,"ENSMUSG00000022840","mmu01522","Endocrine resistance",0.0124909222948439
"P84309","ADCY5_MOUSE","Adcy5",224129,"ENSMUSG00000022840","mmu04971","Gastric acid secretion",0.00958605664488017
"P84309","ADCY5_MOUSE","Adcy5",224129,"ENSMUSG00000022840","mmu04213","Longevity regulating pathway - multiple species",0.00769789397240378
"P84309","ADCY5_MOUSE","Adcy5",224129,"ENSMUSG00000022840","mmu04270","Vascular smooth muscle contraction",0.016557734204793
"P84309","ADCY5_MOUSE","Adcy5",224129,"ENSMUSG00000022840","mmu05414","Dilated cardiomyopathy",0.0129266521423384
"P84309","ADCY5_MOUSE","Adcy5",224129,"ENSMUSG00000022840","mmu04928","Parathyroid hormone synthesis, secretion and action",0.0142338416848221
"P84309","ADCY5_MOUSE","Adcy5",224129,"ENSMUSG00000022840","mmu05012","Parkinson disease",0.0367465504720407
"P84309","ADCY5_MOUSE","Adcy5",224129,"ENSMUSG00000022840","mmu04081","Hormone signaling",0.0280319535221496
"P84309","ADCY5_MOUSE","Adcy5",224129,"ENSMUSG00000022840","mmu04714","Thermogenesis",0.0307915758896151
"P84309","ADCY5_MOUSE","Adcy5",224129,"ENSMUSG00000022840","mmu04925","Aldosterone synthesis and secretion",0.0123456790123457
"P84309","ADCY5_MOUSE","Adcy5",224129,"ENSMUSG00000022840","mmu05030","Cocaine addiction",0.00595497458242556
"P84309","ADCY5_MOUSE","Adcy5",224129,"ENSMUSG00000022840","mmu04024","cAMP signaling pathway",0.0286129266521423
"P84309","ADCY5_MOUSE","Adcy5",224129,"ENSMUSG00000022840","mmu04723","Retrograde endocannabinoid signaling",0.0194625998547567
"P84309","ADCY5_MOUSE","Adcy5",224129,"ENSMUSG00000022840","mmu05034","Alcoholism",0.0249818445896877
"P84309","ADCY5_MOUSE","Adcy5",224129,"ENSMUSG00000022840","mmu04211","Longevity regulating pathway",0.0108932461873638
"P84309","ADCY5_MOUSE","Adcy5",224129,"ENSMUSG00000022840","mmu04713","Circadian entrainment",0.0117647058823529
"P84309","ADCY5_MOUSE","Adcy5",224129,"ENSMUSG00000022840","mmu05031","Amphetamine addiction",0.0084241103848947
"P84309","ADCY5_MOUSE","Adcy5",224129,"ENSMUSG00000022840","mmu04911","Insulin secretion",0.0103122730573711
"P84309","ADCY5_MOUSE","Adcy5",224129,"ENSMUSG00000022840","mmu04062","Chemokine signaling pathway",0.024400871459695
"P84309","ADCY5_MOUSE","Adcy5",224129,"ENSMUSG00000022840","mmu04072","Phospholipase D signaling pathway",0.0193173565722585
"P84309","ADCY5_MOUSE","Adcy5",224129,"ENSMUSG00000022840","mmu04724","Glutamatergic synapse",0.0148148148148148
"P84309","ADCY5_MOUSE","Adcy5",224129,"ENSMUSG00000022840","mmu04261","Adrenergic signaling in cardiomyocytes",0.0194625998547567
"Q8BFQ6","DIRC2_MOUSE","Slc49a4",224132,"ENSMUSG00000022848",NA,NA,NA
"Q8BYB9","PGLT1_MOUSE","Poglut1",224143,"ENSMUSG00000034064","mmu00514","Other types of O-glycan biosynthesis",0.00610021786492375
"Q7TPV2","DZIP3_MOUSE","Dzip3",224170,"ENSMUSG00000064061",NA,NA,NA
"Q8BWY9","CIP2A_MOUSE","Cip2a",224171,"ENSMUSG00000033031",NA,NA,NA
"Q80XH2","IMPG2_MOUSE","Impg2",224224,"ENSMUSG00000035270",NA,NA,NA
"Q9CQX5","CLDN1_MOUSE","Cldnd1",224250,"ENSMUSG00000022744",NA,NA,NA
"Q8CH19","CS2IP_MOUSE","Csnk2a2ip",224291,"ENSMUSG00000068167",NA,NA,NA
"Q80YT9","RBM11_MOUSE","Rbm11",224344,"ENSMUSG00000032940",NA,NA,NA
"Q8VIH7","CYYR1_MOUSE","Cyyr1",224405,"ENSMUSG00000041134",NA,NA,NA
"P58500","M3KCL_MOUSE","Map3k7cl",224419,"ENSMUSG00000025610",NA,NA,NA
"Q7TSH6","SCAF4_MOUSE","Scaf4",224432,"ENSMUSG00000022983",NA,NA,NA
"P58467","SETD4_MOUSE","Setd4",224440,"ENSMUSG00000022948",NA,NA,NA
"Q8BQQ1","ZDH14_MOUSE","Zdhhc14",224454,"ENSMUSG00000034265",NA,NA,NA
"Q672J9","NOX3_MOUSE","Nox3",224480,"ENSMUSG00000023802",NA,NA,NA
"Q8JZM0","TFB1M_MOUSE","Tfb1m",224481,"ENSMUSG00000036983",NA,NA,NA
"Q8CI03","FWCH1_MOUSE","Flywch1",224613,"ENSMUSG00000040097",NA,NA,NA
"Q3UUG6","TBC24_MOUSE","Tbc1d24",224617,"ENSMUSG00000036473",NA,NA,NA
"Q8VHQ4","RB40C_MOUSE","Rab40c",224624,"ENSMUSG00000025730",NA,NA,NA
"Q6QD59","SEC20_MOUSE","Bnip1",224630,"ENSMUSG00000024191",NA,NA,NA
"Q6DVA0","LEMD2_MOUSE","Lemd2",224640,"ENSMUSG00000044857",NA,NA,NA
"Q3TT38","ILRUN_MOUSE","Ilrun",224647,"ENSMUSG00000056692",NA,NA,NA
"P59672","ANS1A_MOUSE","Anks1a",224650,"ENSMUSG00000024219",NA,NA,NA
"Q8BMU0","ZNF76_MOUSE","Znf76",224656,"ENSMUSG00000024220","mmu04980","Cobalamin transport and metabolism",0.00232389251997095
"Q8R0C3","S26A8_MOUSE","Slc26a8",224661,"ENSMUSG00000036196",NA,NA,NA
"Q8C726","BTBD9_MOUSE","Btbd9",224671,"ENSMUSG00000062202",NA,NA,NA
"Q8R070","G6PT2_MOUSE","Slc37a1",224674,"ENSMUSG00000024036",NA,NA,NA
"P58459","ATS10_MOUSE","Adamts10",224697,"ENSMUSG00000024299",NA,NA,NA
"Q99M02","MARH2_MOUSE","Marchf2",224703,"ENSMUSG00000079557",NA,NA,NA
"Q8C754","VPS52_MOUSE","Vps52",224705,"ENSMUSG00000024319",NA,NA,NA
"Q9Z1R2","BAG6_MOUSE","Bag6",224727,"ENSMUSG00000024392",NA,NA,NA
"Q6P542","ABCF1_MOUSE","Abcf1",224742,"ENSMUSG00000038762",NA,NA,NA
"Q8R0K2","TRI31_MOUSE","Trim31",224762,"ENSMUSG00000058063",NA,NA,NA
"G5E8Q8","AGRF5_MOUSE","Adgrf5",224792,"ENSMUSG00000056492",NA,NA,NA
"Q8BTJ4","ENPP4_MOUSE","Enpp4",224794,"ENSMUSG00000023961","mmu00230","Purine metabolism",0.0172839506172839
"Q8BXK9","CLIC5_MOUSE","Clic5",224796,"ENSMUSG00000023959",NA,NA,NA
"Q14CH7","SYAM_MOUSE","Aars2",224805,"ENSMUSG00000023938",NA,NA,NA
"Q3TWI9","CSCL2_MOUSE","Tmem63b",224807,"ENSMUSG00000036026",NA,NA,NA
"Q8R4P9","MRP7_MOUSE","Abcc10",224814,"ENSMUSG00000032842","mmu02010","ABC transporters",0.00668119099491649
"Q99LC9","PEX6_MOUSE","Pex6",224824,"ENSMUSG00000002763","mmu04146","Peroxisome",0.0122004357298475
"Q6WKZ8","UBR2_MOUSE","Ubr2",224826,"ENSMUSG00000023977",NA,NA,NA
"Q8BXJ2","TREF1_MOUSE","Trerf1",224829,"ENSMUSG00000064043",NA,NA,NA
"Q91Z58","CF132_MOUSE","",224833,"ENSMUSG00000034382",NA,NA,NA
"Q6P9L4","UBP49_MOUSE","Usp49",224836,"ENSMUSG00000090115",NA,NA,NA
"Q3LRV9","TRML4_MOUSE","Treml4",224840,"ENSMUSG00000051682",NA,NA,NA
"Q8K394","PLCL2_MOUSE","Plcl2",224860,"ENSMUSG00000038910",NA,NA,NA
"Q8BVG4","DPP9_MOUSE","Dpp9",224897,"ENSMUSG00000001229",NA,NA,NA
"Q80YR5","SAFB2_MOUSE","Safb2",224902,"ENSMUSG00000042625",NA,NA,NA
"D3YXK2","SAFB1_MOUSE","Safb",224903,"ENSMUSG00000071054",NA,NA,NA
"Q8R404","MIC13_MOUSE","Micos13",224904,"ENSMUSG00000049760",NA,NA,NA
"Q8QZT4","CRUM3_MOUSE","Crb3",224912,"ENSMUSG00000044279","mmu05165","Human papillomavirus infection",0.0403776325344953
"Q8QZT4","CRUM3_MOUSE","Crb3",224912,"ENSMUSG00000044279","mmu04530","Tight junction",0.0212055192447349
"Q80U04","PJA2_MOUSE","Pja2",224938,"ENSMUSG00000024083",NA,NA,NA
"Q9D415","DLGP1_MOUSE","Dlgap1",224997,"ENSMUSG00000003279","mmu04724","Glutamatergic synapse",0.0148148148148148
"Q6PAC4","PCARE_MOUSE","Pcare",225004,"ENSMUSG00000044375",NA,NA,NA
"Q3UN02","LCLT1_MOUSE","Lclat1",225010,"ENSMUSG00000054469","mmu00561","Glycerolipid metabolism",0.00813362381989833
"Q3UN02","LCLT1_MOUSE","Lclat1",225010,"ENSMUSG00000054469","mmu00564","Glycerophospholipid metabolism",0.0132171387073348
"Q6TYB5","FEZ2_MOUSE","Fez2",225020,"ENSMUSG00000056121",NA,NA,NA
"Q8BL97","SRSF7_MOUSE","Srsf7",225027,"ENSMUSG00000024097","mmu05014","Amyotrophic lateral sclerosis",0.0476397966594045
"Q99JP0","M4K3_MOUSE","Map4k3",225028,"ENSMUSG00000024242","mmu04010","MAPK signaling pathway",0.0374727668845316
"P59053","KCNG3_MOUSE","Kcng3",225030,"ENSMUSG00000045053",NA,NA,NA
"Q8BGB2","TTC7A_MOUSE","Ttc7a",225049,"ENSMUSG00000036918",NA,NA,NA
"Q7TPD1","FBX11_MOUSE","Fbxo11",225055,"ENSMUSG00000005371",NA,NA,NA
"Q8K4L3","SVIL_MOUSE","Svil",225115,"ENSMUSG00000024236",NA,NA,NA
"Q924H7","WAC_MOUSE","Wac",225131,"ENSMUSG00000024283",NA,NA,NA
"Q8BSD4","CXD4_MOUSE","Gjd4",225152,"ENSMUSG00000036855",NA,NA,NA
"Q8R3N6","THOC1_MOUSE","Thoc1",225160,"ENSMUSG00000024287",NA,NA,NA
"Q80SY4","MIB1_MOUSE","Mib1",225164,"ENSMUSG00000024294","mmu05417","Lipid and atherosclerosis",0.0270152505446623
"Q80YR6","CTIP_MOUSE","Rbbp8",225182,"ENSMUSG00000041238","mmu03440","Homologous recombination",0.00537400145243283
"Q91ZY2","HRH4_MOUSE","Hrh4",225192,"ENSMUSG00000037346","mmu04080","Neuroactive ligand-receptor interaction",0.0496732026143791
"Q6KAS7","ZN521_MOUSE","Znf521",225207,"ENSMUSG00000024420",NA,NA,NA
"Q99L28","RLP24_MOUSE","Rsl24d1",225215,"ENSMUSG00000032215",NA,NA,NA
"Q7TSF1","DSG1B_MOUSE","Dsg1b",225256,"ENSMUSG00000061928",NA,NA,NA
"Q69ZK5","KLH14_MOUSE","Klhl14",225266,"ENSMUSG00000042514",NA,NA,NA
"Q8BHA0","IN80C_MOUSE","Ino80c",225280,"ENSMUSG00000047989",NA,NA,NA
"Q8VDS4","RPR1A_MOUSE","Rprd1a",225283,"ENSMUSG00000040446",NA,NA,NA
"Q76LL6","FHOD3_MOUSE","Fhod3",225288,"ENSMUSG00000034295",NA,NA,NA
"Q6NZK5","K1328_MOUSE","Kiaa1328",225289,"ENSMUSG00000033632",NA,NA,NA
"Q6PF93","PK3C3_MOUSE","Pik3c3",225326,"ENSMUSG00000033628","mmu04140","Autophagy - animal",0.0214960058097313
"Q6PF93","PK3C3_MOUSE","Pik3c3",225326,"ENSMUSG00000033628","mmu05132","Salmonella infection",0.0323892519970951
"Q6PF93","PK3C3_MOUSE","Pik3c3",225326,"ENSMUSG00000033628","mmu00562","Inositol phosphate metabolism",0.00929557007988381
"Q6PF93","PK3C3_MOUSE","Pik3c3",225326,"ENSMUSG00000033628","mmu05017","Spinocerebellar ataxia",0.0190268700072622
"Q6PF93","PK3C3_MOUSE","Pik3c3",225326,"ENSMUSG00000033628","mmu04136","Autophagy - other",0.00406681190994916
"Q6PF93","PK3C3_MOUSE","Pik3c3",225326,"ENSMUSG00000033628","mmu05014","Amyotrophic lateral sclerosis",0.0476397966594045
"Q6PF93","PK3C3_MOUSE","Pik3c3",225326,"ENSMUSG00000033628","mmu05152","Tuberculosis",0.0206245461147422
"Q6PF93","PK3C3_MOUSE","Pik3c3",225326,"ENSMUSG00000033628","mmu05010","Alzheimer disease",0.0512708787218591
"Q6PF93","PK3C3_MOUSE","Pik3c3",225326,"ENSMUSG00000033628","mmu05016","Huntington disease",0.0390704429920116
"Q6PF93","PK3C3_MOUSE","Pik3c3",225326,"ENSMUSG00000033628","mmu05022","Pathways of neurodegeneration - multiple diseases",0.0621641249092229
"Q6PF93","PK3C3_MOUSE","Pik3c3",225326,"ENSMUSG00000033628","mmu04371","Apelin signaling pathway",0.0175744371822803
"Q6PF93","PK3C3_MOUSE","Pik3c3",225326,"ENSMUSG00000033628","mmu04070","Phosphatidylinositol signaling system",0.0123456790123457
"Q8JZZ6","AMERL_MOUSE","Ammecr1l",225339,"ENSMUSG00000041915",NA,NA,NA
"Q91XD2","LIMS2_MOUSE","Lims2",225341,"ENSMUSG00000024395",NA,NA,NA
"Q8K2H3","FA13B_MOUSE","Fam13b",225358,"ENSMUSG00000036501",NA,NA,NA
"Q8VCD6","REEP2_MOUSE","Reep2",225362,"ENSMUSG00000038555",NA,NA,NA
"Q8BWY3","ERF1_MOUSE","Etf1",225363,"ENSMUSG00000024360",NA,NA,NA
"Q8R1C9","APBB3_MOUSE","Apbb3",225372,"ENSMUSG00000117679",NA,NA,NA
"Q8BRJ3","RELL2_MOUSE","Rell2",225392,"ENSMUSG00000044024","mmu04060","Cytokine-cytokine receptor interaction",0.0380537400145243
"Q5SFM8","RBM27_MOUSE","Rbm27",225432,"ENSMUSG00000024491",NA,NA,NA
"Q3V2D2","CE046_MOUSE","Gm94",225443,"ENSMUSG00000071858",NA,NA,NA
"Q8BUY9","PGTB1_MOUSE","Pggt1b",225467,"ENSMUSG00000024477",NA,NA,NA
"Q8BJQ4","TCAM2_MOUSE","Ticam2",225471,"ENSMUSG00000056130","mmu05133","Pertussis",0.00973129992737836
"Q8BJQ4","TCAM2_MOUSE","Ticam2",225471,"ENSMUSG00000056130","mmu04620","Toll-like receptor signaling pathway",0.0124909222948439
"Q8BJQ4","TCAM2_MOUSE","Ticam2",225471,"ENSMUSG00000056130","mmu05417","Lipid and atherosclerosis",0.0270152505446623
"Q8BJQ4","TCAM2_MOUSE","Ticam2",225471,"ENSMUSG00000056130","mmu04064","NF-kappa B signaling pathway",0.0139433551198257
"Q8BJQ4","TCAM2_MOUSE","Ticam2",225471,"ENSMUSG00000056130","mmu05161","Hepatitis B",0.0193173565722585
"Q8BJQ4","TCAM2_MOUSE","Ticam2",225471,"ENSMUSG00000056130","mmu05235","PD-L1 expression and PD-1 checkpoint pathway in cancer",0.0111837327523602
"Q8BJQ4","TCAM2_MOUSE","Ticam2",225471,"ENSMUSG00000056130","mmu04217","Necroptosis",0.0201888162672476
"Q66LM6","F170A_MOUSE","Fam170a",225497,"ENSMUSG00000035420",NA,NA,NA
"Q3UZD5","PRDM6_MOUSE","Prdm6",225518,"ENSMUSG00000069378","mmu00310","Lysine degradation",0.00784313725490196
"Q7TSG1","CE120_MOUSE","Cep120",225523,"ENSMUSG00000048799",NA,NA,NA
"E9Q9W4","S27A6_MOUSE","Slc27a6",225579,"ENSMUSG00000024600","mmu04931","Insulin resistance",0.0139433551198257
"E9Q9W4","S27A6_MOUSE","Slc27a6",225579,"ENSMUSG00000024600","mmu03320","PPAR signaling pathway",0.0111837327523602
"Q8C4X7","MNARL_MOUSE","Minar2",225583,"ENSMUSG00000050875",NA,NA,NA
"Q80VA5","S3TC2_MOUSE","Sh3tc2",225608,"ENSMUSG00000045629",NA,NA,NA
"Q6XBJ3","ONEC2_MOUSE","Onecut2",225631,"ENSMUSG00000045991",NA,NA,NA
"Q91ZB0","ALPK2_MOUSE","Alpk2",225638,"ENSMUSG00000032845",NA,NA,NA
"Q8R1I2","GRP_MOUSE","Grp",225642,"ENSMUSG00000024517","mmu04080","Neuroactive ligand-receptor interaction",0.0496732026143791
"Q80WM3","CPLX4_MOUSE","Cplx4",225644,"ENSMUSG00000024519","mmu04721","Synaptic vesicle cycle",0.0100217864923747
"Q80XL7","MPPE1_MOUSE","Mppe1",225651,"ENSMUSG00000062526",NA,NA,NA
"Q8VE85","PLD3A_MOUSE","Prelid3a",225655,"ENSMUSG00000024530",NA,NA,NA
"Q0VEJ0","CEP76_MOUSE","Cep76",225659,"ENSMUSG00000073542",NA,NA,NA
"Q6P5G0","MK04_MOUSE","Mapk4",225724,"ENSMUSG00000024558","mmu04657","IL-17 signaling pathway",0.0122004357298475
"P70126","SIA8E_MOUSE","St8sia5",225742,"ENSMUSG00000025425",NA,NA,NA
"E9QAU8","ARK2C_MOUSE","Ark2c",225743,"ENSMUSG00000025427",NA,NA,NA
"Q8BHX1","HAUS1_MOUSE","Haus1",225745,"ENSMUSG00000041840",NA,NA,NA
"Q8BGC4","PTGR3_MOUSE","Ptgr3",225791,"ENSMUSG00000049090",NA,NA,NA
"Q8K4F0","CD226_MOUSE","Cd226",225825,"ENSMUSG00000034028",NA,NA,NA
"Q8R3U1","PLAT3_MOUSE","Plaat3",225845,"ENSMUSG00000060675","mmu04014","Ras signaling pathway",0.0293391430646333
"Q8R3U1","PLAT3_MOUSE","Plaat3",225845,"ENSMUSG00000060675","mmu04923","Regulation of lipolysis in adipocytes",0.00711692084241104
"Q8R3U1","PLAT3_MOUSE","Plaat3",225845,"ENSMUSG00000060675","mmu00564","Glycerophospholipid metabolism",0.0132171387073348
"Q8R3U1","PLAT3_MOUSE","Plaat3",225845,"ENSMUSG00000060675","mmu00565","Ether lipid metabolism",0.00595497458242556
"Q6PD28","2A5B_MOUSE","Ppp2r5b",225849,"ENSMUSG00000024777","mmu05165","Human papillomavirus infection",0.0403776325344953
"Q6PD28","2A5B_MOUSE","Ppp2r5b",225849,"ENSMUSG00000024777","mmu04728","Dopaminergic synapse",0.0171387073347858
"Q6PD28","2A5B_MOUSE","Ppp2r5b",225849,"ENSMUSG00000024777","mmu04660","T cell receptor signaling pathway",0.0155410312273057
"Q6PD28","2A5B_MOUSE","Ppp2r5b",225849,"ENSMUSG00000024777","mmu04261","Adrenergic signaling in cardiomyocytes",0.0194625998547567
"Q6PD28","2A5B_MOUSE","Ppp2r5b",225849,"ENSMUSG00000024777","mmu04071","Sphingolipid signaling pathway",0.0159767610748003
"Q6PD28","2A5B_MOUSE","Ppp2r5b",225849,"ENSMUSG00000024777","mmu04151","PI3K-Akt signaling pathway",0.0447349310094408
"Q6PD28","2A5B_MOUSE","Ppp2r5b",225849,"ENSMUSG00000024777","mmu04110","Cell cycle",0.0207697893972404
"Q6PD28","2A5B_MOUSE","Ppp2r5b",225849,"ENSMUSG00000024777","mmu04152","AMPK signaling pathway",0.0159767610748003
"Q6PD28","2A5B_MOUSE","Ppp2r5b",225849,"ENSMUSG00000024777","mmu04114","Oocyte meiosis",0.0158315177923021
"Q80ZJ7","SNX32_MOUSE","Snx32",225861,"ENSMUSG00000056185","mmu04144","Endocytosis",0.0318082788671024
"Q91ZR5","CTSR1_MOUSE","Catsper1",225865,"ENSMUSG00000038498",NA,NA,NA
"Q921Q7","RIN1_MOUSE","Rin1",225870,"ENSMUSG00000024883","mmu04014","Ras signaling pathway",0.0293391430646333
"Q8BGD7","NPAS4_MOUSE","Npas4",225872,"ENSMUSG00000045903",NA,NA,NA
"Q80XU8","LRFN4_MOUSE","Lrfn4",225875,"ENSMUSG00000045045",NA,NA,NA
"Q8K3J1","NDUS8_MOUSE","Ndufs8",225887,"ENSMUSG00000059734","mmu05208","Chemical carcinogenesis - reactive oxygen species",0.0300653594771242
"Q8K3J1","NDUS8_MOUSE","Ndufs8",225887,"ENSMUSG00000059734","mmu05014","Amyotrophic lateral sclerosis",0.0476397966594045
"Q8K3J1","NDUS8_MOUSE","Ndufs8",225887,"ENSMUSG00000059734","mmu04714","Thermogenesis",0.0307915758896151
"Q8K3J1","NDUS8_MOUSE","Ndufs8",225887,"ENSMUSG00000059734","mmu05020","Prion disease",0.0361655773420479
"Q8K3J1","NDUS8_MOUSE","Ndufs8",225887,"ENSMUSG00000059734","mmu05022","Pathways of neurodegeneration - multiple diseases",0.0621641249092229
"Q8K3J1","NDUS8_MOUSE","Ndufs8",225887,"ENSMUSG00000059734","mmu00190","Oxidative phosphorylation",0.018881626724764
"Q8K3J1","NDUS8_MOUSE","Ndufs8",225887,"ENSMUSG00000059734","mmu04723","Retrograde endocannabinoid signaling",0.0194625998547567
"Q8K3J1","NDUS8_MOUSE","Ndufs8",225887,"ENSMUSG00000059734","mmu04932","Non-alcoholic fatty liver disease",0.0209150326797386
"Q8K3J1","NDUS8_MOUSE","Ndufs8",225887,"ENSMUSG00000059734","mmu05010","Alzheimer disease",0.0512708787218591
"Q8K3J1","NDUS8_MOUSE","Ndufs8",225887,"ENSMUSG00000059734","mmu05415","Diabetic cardiomyopathy",0.0281771968046478
"Q8K3J1","NDUS8_MOUSE","Ndufs8",225887,"ENSMUSG00000059734","mmu05012","Parkinson disease",0.0367465504720407
"Q8K3J1","NDUS8_MOUSE","Ndufs8",225887,"ENSMUSG00000059734","mmu05016","Huntington disease",0.0390704429920116
"Q3U8K7","KMT5B_MOUSE","Kmt5b",225888,"ENSMUSG00000045098","mmu00310","Lysine degradation",0.00784313725490196
"Q8R2K4","TAF6L_MOUSE","Taf6l",225895,"ENSMUSG00000003680",NA,NA,NA
"Q922Y1","UBXN1_MOUSE","Ubxn1",225896,"ENSMUSG00000071655","mmu04141","Protein processing in endoplasmic reticulum",0.0219317356572259
"Q8VC03","EMAL3_MOUSE","Eml3",225898,"ENSMUSG00000071647",NA,NA,NA
"Q3UR85","MYRF_MOUSE","Myrf",225908,"ENSMUSG00000036098",NA,NA,NA
"Q6P1H1","CYAC3_MOUSE","Cyb561a3",225912,"ENSMUSG00000034445",NA,NA,NA
"Q8VC30","TKFC_MOUSE","Tkfc",225913,"ENSMUSG00000034371","mmu00561","Glycerolipid metabolism",0.00813362381989833
"Q8VC30","TKFC_MOUSE","Tkfc",225913,"ENSMUSG00000034371","mmu01200","Carbon metabolism",0.0152505446623094
"Q4FZG8","OOSP2_MOUSE","Oosp2",225922,"ENSMUSG00000055895",NA,NA,NA
"G5E8D7","OOSP3_MOUSE","Oosp3",225923,"ENSMUSG00000055933",NA,NA,NA
"Q3TC46","PATL1_MOUSE","Patl1",225929,"ENSMUSG00000046139",NA,NA,NA
"Q91W63","NRK1_MOUSE","Nmrk1",225994,"ENSMUSG00000037847",NA,NA,NA
"Q8VCE4","CI040_MOUSE","",225995,"ENSMUSG00000047044",NA,NA,NA
"Q8CIR4","TRPM6_MOUSE","Trpm6",225997,"ENSMUSG00000024727","mmu04978","Mineral absorption",0.00682643427741467
"Q8R1B8","RORB_MOUSE","Rorb",225998,"ENSMUSG00000036192","mmu04710","Circadian rhythm",0.0046477850399419
"Q7M759","AB17B_MOUSE","Abhd17b",226016,"ENSMUSG00000047368",NA,NA,NA
"Q8CG46","SMC5_MOUSE","Smc5",226026,"ENSMUSG00000024943",NA,NA,NA
"Q8C353","TM252_MOUSE","Tmem252",226040,"ENSMUSG00000048572",NA,NA,NA
"Q8BZF8","PGM5_MOUSE","Pgm5",226041,"ENSMUSG00000041731",NA,NA,NA
"Q8VEH6","ZNG1_MOUSE","Zng1",226043,"ENSMUSG00000024878",NA,NA,NA
"Q8BG36","DMRT2_MOUSE","Dmrt2",226049,"ENSMUSG00000048138",NA,NA,NA
"Q6XP49","GLIS3_MOUSE","Glis3",226075,"ENSMUSG00000052942",NA,NA,NA
"Q3UVK0","ERMP1_MOUSE","Ermp1",226090,"ENSMUSG00000046324",NA,NA,NA
"Q8CDU6","HECD2_MOUSE","Hectd2",226098,"ENSMUSG00000041180",NA,NA,NA
"Q69ZN7","MYOF_MOUSE","Myof",226101,"ENSMUSG00000048612",NA,NA,NA
"Q91W64","CP270_MOUSE","Cyp2c70",226105,"ENSMUSG00000060613","mmu04726","Serotonergic synapse",0.0156862745098039
"Q91W64","CP270_MOUSE","Cyp2c70",226105,"ENSMUSG00000060613","mmu04750","Inflammatory mediator regulation of TRP channels",0.0153957879448076
